id,type,edition,subpanel,budget,duration,coinvestigators,title,magazines publications,book publications,post-conference publications,equipment,equipment cost,equipment count,sex,manager,managers title,unit,voivodeship
2016/23/N/HS2/01857,PRELUDIUM,12,HS2,87372,24,2,"Neoplatońska koncepcja teurgii a ""Burza"" Williama Szekspira",0,0,0,,0,0,1,Daniel Kaczyński,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS3/00254,PRELUDIUM,12,HS3,138840,36,2,Funkcjonowanie osadnictwa trypolskiego w północnej Mołdawii pomiędzy 3450/3300-3000/2900 cal. BC. Próba rekonstrukcji dynamiki czasowej kontaktów kulturowych.,0,0,0,,0,0,1,Kamil Karski,mgr,"Uniwersytet Rzeszowski",podkarpackie
2016/23/N/HS3/00376,PRELUDIUM,12,HS3,102200,36,2,Król i szlachta Rzeczypospolitej szlacheckiej we francuskich starodrukach (1573-1791). Studium nad francuskimi koncepcjami stosunków między rządzącym(i) a rządzonymi w epoce nowożytnej.,0,0,3,,0,0,0,Térésa Malinowska,mgr,"Uniwersytet im. Adama Mickiewicza w Poznaniu",wielkopolskie
2016/23/N/HS3/00380,PRELUDIUM,12,HS3,86040,36,2,Od polityki partyjnej do antypolityki. Katolicka myśl i aktywność polityczna w Polsce od 1945 do 1948 r. Perspektywa porównawcza,1,0,0,,0,0,1,Przemysław Pazik,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS3/00660,PRELUDIUM,12,HS3,117388,36,2,"Urbanizacja pogranicza. Komparatystyka rozwoju miast i krajobrazu miejskiego w Prusach, Inflantach i Irlandii w XII-XIV wieku.",0,0,0,,0,0,0,Anna Maleszka,mgr,"Uniwersytet Mikołaja Kopernika",kujawsko-pomorskie
2016/23/N/HS3/00666,PRELUDIUM,12,HS3,78600,36,3,Wyznaczniki płci i wieku w grobach tarnobrzeskiej kultury łużyckiej w świetle analiz statystycznych,1,0,1,,0,0,1,Wojciech Rajpold,mgr,"Uniwersytet Rzeszowski",podkarpackie
2016/23/N/HS3/00679,PRELUDIUM,12,HS3,99996,24,2,Postawy elit Wielkiego Księstwa Litewskiego wobec elekcji Władysława IV Wazy i Michała Korybuta Wiśniowieckiego.,5,3,1,,0,0,0,Aleksandra Ziober,dr,"Uniwersytet Wrocławski",dolnośląskie
2016/23/N/HS3/00813,PRELUDIUM,12,HS3,46200,12,2,"Anioł w domu, mrówka w fabryce. Alternatywny modele emancypacyjne dostępne dla robotnic fabrycznych Królestwa Polskiego w drugiej połowie XIX i na początku XX wieku.",0,0,0,,0,0,0,Alicja Urbanik-Kopeć,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS3/00819,PRELUDIUM,12,HS3,133659,36,3,Kompleksowe badania rzeźb i sztuki naskalnej w azteckim założeniu ogrodowym w Texcotzingo,0,0,0,,0,0,1,Daniel Prusaczyk,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS3/00838,PRELUDIUM,12,HS3,114426,36,2,Mityczne genealogie rodzin arystokratycznych w Grecji epoki archaicznej i klasycznej,0,0,0,,0,0,0,Katarzyna Kostecka,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS3/00841,PRELUDIUM,12,HS3,98216,24,2,Ideologiczno-estetyczne transformacje systemów reprezentacji w komunistycznej Albanii,1,2,0,,0,0,0,Agata Rogoś,dr,"Uniwersytet im. Adama Mickiewicza w Poznaniu",wielkopolskie
2016/23/N/HS3/01971,PRELUDIUM,12,HS3,92400,24,2,Kadra akademicka Wydziału Sztuk Pięknych Uniwersytetu Stefana Batorego w Wilnie 1919-1939,2,2,0,,0,0,0,Agnieszka Kania,mgr,"Uniwersytet Jana Kochanowskiego w Kielcach",świętokrzyskie
2016/23/N/HS3/03160,PRELUDIUM,12,HS3,115560,36,3,Nowe źródło wiedzy o historii wczesnych Piastów. Analizy technologiczne ozdób słowiańskich.,0,0,0,,0,0,0,Ewelina Miśta-Jakubowska,mgr,"Narodowe Centrum Badań Jądrowych",mazowieckie
2016/23/N/HS3/03168,PRELUDIUM,12,HS3,50000,12,2,Badania średniowiecznych systemów zaopatrzenia w wodę ośrodków osadniczych w dolinie rzeki Osy na terenie ziemi chełmińskiej,0,0,0,,0,0,1,Wacław Kulczykowski,mgr,"Uniwersytet Gdański",pomorskie
2016/23/N/HS3/03183,PRELUDIUM,12,HS3,70220,24,3,Kształtowanie pamięci zbiorowej w społecznościach postmigracyjnych,4,1,0,,0,0,0,Małgorzata Łukianow,mgr,"Instytut Filozofii i Socjologii PAN",mazowieckie
2016/23/N/HS3/03649,PRELUDIUM,12,HS3,85440,36,2,Wzorce kobiecości wśród wyznawczyń prawosławia w Polsce. Studium antropologiczne dyskursu i praktyk społecznych,0,0,0,,0,0,0,Kaja Kojder-Demska,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS3/03656,PRELUDIUM,12,HS3,96692,24,2,Życie pośród ruin. Ponowne zasiedlenie Khirbat edh-Dharih w późnych okresach islamskich (X-XX wiek),0,0,0,,0,0,1,Piotr Makowski,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS4/01897,PRELUDIUM,12,HS4,94400,24,2,Wykorzystanie uczenia maszynowego i sieci neuronowych do przewidywania zdarzeń w szeregach czasowych,0,0,0,,0,0,1,Adam Chudziak,mgr,"Szkoła Główna Handlowa w Warszawie",mazowieckie
2016/23/N/HS4/01931,PRELUDIUM,12,HS4,79920,36,3,Nowa metoda wykorzystująca obiekty referencyjne do wspomagania procesu podejmowania decyzji w problemach wielokryterialnych w warunkach niepewności,2,0,5,,0,0,1,Wojciech Sałabun,dr inż.,"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie",zachodniopomorskie
2016/23/N/HS4/01943,PRELUDIUM,12,HS4,94080,24,3,Rola instytucjonalnego otoczenia biznesu w lokalizacji przedsiębiorstw.,0,0,0,,0,0,0,Izabela Serocka,mgr,"Uniwersytet Warmińsko-Mazurski w Olsztynie",warmińsko-mazurskie
2016/23/N/HS4/01982,PRELUDIUM,12,HS4,74400,24,2,Realizacja strategii biznesowych poprzez portfele projektowe.,0,0,0,,0,0,0,Anna Mazur,mgr,"Szkoła Główna Handlowa w Warszawie",mazowieckie
2016/23/N/HS4/02015,PRELUDIUM,12,HS4,86245,36,2,Analiza krótko- i długookresowych skutków poakcesyjnych migracji Polaków przez pryzmat modelu z heterogenicznymi agentami,0,0,0,,0,0,0,Małgorzata Skibińska,mgr,"Szkoła Główna Handlowa w Warszawie",mazowieckie
2016/23/N/HS4/02054,PRELUDIUM,12,HS4,33944,36,2,Zastosowanie danych internetowych do pomiaru i krótkookresowego prognozowania inflacji żywności oraz analizy transmisji szoków cenowych oraz lepkości cen. Analiza na przykładzie Polski.,0,0,0,,0,0,1,Krystian Jaworski,mgr,"Szkoła Główna Handlowa w Warszawie",mazowieckie
2016/23/N/HS4/02106,PRELUDIUM,12,HS4,67200,24,2,Jak zmienia się długość życia? Detekcja zmian trendu w modelach śmiertelności,1,0,0,,0,0,1,Michał Krawiec,mgr,"Uniwersytet Wrocławski",dolnośląskie
2016/23/N/HS4/02114,PRELUDIUM,12,HS4,62490,24,2,Model waloryzacji krajobrazu jako narzędzie do wyznaczania kierunków społeczno-ekonomicznego rozwoju gminy.,1,0,0,,0,0,0,Iga Solecka,mgr inż. arch. kraj.,"Uniwersytet Przyrodniczy we Wrocławiu",dolnośląskie
2016/23/N/HS4/03390,PRELUDIUM,12,HS4,84060,24,2,Zachowania konsumencko-przestrzenne studentów w rozwoju miast poprzemysłowych,0,0,0,,0,0,1,Jakub Zasina,mgr,"Uniwersytet Łódzki",łódzkie
2016/23/N/HS4/03410,PRELUDIUM,12,HS4,58200,24,2,Wielokryterialna ocena efektywności fukcjonowania szpitali publicznych w Polsce oraz indetyfikacja czynników powodujących ich zadłużanie się.,1,0,2,,0,0,0,Katarzyna Miszczyńska,dr,"Uniwersytet Łódzki",łódzkie
2016/23/N/HS4/03416,PRELUDIUM,12,HS4,111800,36,2,Usługi ekosystemów a korzyści w kontekście rachunków środowiskowo-gospodarczych,0,0,0,,0,0,0,Marta Sylla,mgr,"Uniwersytet Przyrodniczy we Wrocławiu",dolnośląskie
2016/23/N/HS4/03435,PRELUDIUM,12,HS4,69000,24,2,Uczestnictwo w konsumpcji wspólnej - uwarunkowania i model pomiarowy,1,0,0,,0,0,0,Agnieszka Małecka,mgr,"Uniwersytet Ekonomiczny w Katowicach",śląskie
2016/23/N/HS4/03453,PRELUDIUM,12,HS4,81560,36,2,Determinanty dochodów rolniczych w regionach UE z uwzględnieniem relacji zasobowych i produktywności czynników wytwórczych,3,0,1,,0,0,1,Łukasz Kryszak,mgr,"Uniwersytet Ekonomiczny w Poznaniu",wielkopolskie
2016/23/N/HS4/03547,PRELUDIUM,12,HS4,99800,24,2,Metodyka analizy strategicznej przedsiębiorstwa na potrzeby integracji produktowo-usługowej,1,0,0,,0,0,0,Justyna Kozłowska,mgr,"Politechnika Białostocka",podlaskie
2016/23/N/HS4/03626,PRELUDIUM,12,HS4,68820,36,2,Przeedukowanie pracowników na rynku pracy trwałe czy przejściowe? - dynamika zjawiska overeducation w krajach doświadczających boomu edukacyjnego,0,0,0,,0,0,1,Jan Baran,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS4/03637,PRELUDIUM,12,HS4,101997,36,2,"Zastosowanie estymatora propensity score bilansującego rozkłady regresorów w kontekście decyzji o podaży pracy po wprowadzeniu w Polsce programu ""Rodzina 500 plus""",0,0,0,,0,0,1,Filip Premik,mgr,"Fundacja Adeptów i Miłośników Ekonomii (FAME)",mazowieckie
2016/23/N/HS4/03655,PRELUDIUM,12,HS4,88660,36,2,Technologie Teleinformatyczne i Wydajność Handlu w krajach Europy Środkowej i Wschodniej: Wnioski z danych mikro i makro,0,0,0,,0,0,1,Tinatin Akhvlediani,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS4/03674,PRELUDIUM,12,HS4,43900,12,2,Znaczenie usług ekosystemowych świadczonych przez drzewa w planowaniu i zarządzaniu terenami miejskimi.,0,0,0,,0,0,1,Zbigniew Szkop,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS4/03824,PRELUDIUM,12,HS4,71830,36,3,Zarządzanie efektywnością komunikacyjną zespołów w sytuacji rozwiązywania dynamicznych zadań o wysokim poziomie złożoności,0,0,0,,0,0,0,Anna Pałyga,mgr,"Akademia Leona Koźmińskiego",mazowieckie
2016/23/N/HS4/03827,PRELUDIUM,12,HS4,55380,24,2,Projekcje zapotrzebowania na opiekę wśród osób starszych w Polsce z uwzględnieniem stanu zdrowia i sytuacji rodzinnej,0,0,0,,0,0,1,Wojciech Łątkowski,mgr,"Szkoła Główna Handlowa w Warszawie",mazowieckie
2016/23/N/HS4/03839,PRELUDIUM,12,HS4,48704,12,2,Czynniki sprzyjające specyficznemu projektowaniu systemów gamifikacyjnych do zarządzania motywacją pracowników,0,0,1,,0,0,1,Michał Jakubowski,mgr,"Akademia Leona Koźmińskiego",mazowieckie
2016/23/N/HS5/00157,PRELUDIUM,12,HS5,49327,12,2,Umorzenie zobowiązań podatkowych - studium porównawcze,1,0,3,,0,0,1,Piotr Buława,mgr,"Uniwersytet Śląski",śląskie
2016/23/N/HS5/00160,PRELUDIUM,12,HS5,47040,24,2,Transgraniczne transfery papierów wartościowych,0,0,0,,0,0,1,Oskar Skibiński,mgr,"Uniwersytet im. Adama Mickiewicza w Poznaniu",wielkopolskie
2016/23/N/HS5/00391,PRELUDIUM,12,HS5,71100,24,2,Relacje pomiędzy partiami politycznymi na poziomie europejskim a grupami politycznymi w Parlamencie Europejskim,0,1,0,,0,0,0,Paula Wiśniewska,mgr,"Uniwersytet Wrocławski",dolnośląskie
2016/23/N/HS5/00928,PRELUDIUM,12,HS5,81279,24,2,Problem uzasadnienia kryminalizacji zastępczej: analiza ekonomiczna,0,0,0,,0,0,1,Piotr Bystranowski,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/HS5/00933,PRELUDIUM,12,HS5,86136,24,2,Polityka pomocy rozwojowej podmiotów sub-narodowych w państwach Unii Europejskiej,1,0,0,,0,0,0,Magdalena Kania,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/HS5/00944,PRELUDIUM,12,HS5,56040,24,2,Teoretyczne i dogmatyczne podstawy odpowiedzialności karnej za usiłowanie,0,0,0,,0,0,1,Michał Wantoła,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/HS5/00952,PRELUDIUM,12,HS5,39216,12,2,Ugruntowanie i superweniencja w prawie: analiza i krytyka,3,0,0,,0,0,1,Bartosz Janik,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/HS5/00962,PRELUDIUM,12,HS5,54832,24,2,Kooperacja w procesie zapewniania bezpieczeństwa meczów piłki nożnej,0,0,0,,0,0,1,Piotr Mączyński,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/HS5/01743,PRELUDIUM,12,HS5,82048,36,2,Jak instytucja monarchii czyni państwa arabskie stabilnymi?,0,0,1,,0,0,1,Grzegorz Małachowski,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS5/01747,PRELUDIUM,12,HS5,45958,24,2,Zobowiązania naturalne (niezupełne) w polskim prawie cywilnym,0,0,0,,0,0,1,Krzysztof Riedl,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS5/01752,PRELUDIUM,12,HS5,56153,24,2,Pozycja prawna używaczy w prawie własności przemysłowej,0,0,0,,0,0,0,Marta Sznajder,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS5/02849,PRELUDIUM,12,HS5,69000,24,2,Odpowiedzialność za zbrodnie popełniane przez zbrojnych aktorów niepaństwowych - perspektywa krajowa i międzynarodowa,0,0,0,,0,0,0,Agata Kleczkowska,mgr,"Instytut Nauk Prawnych PAN",mazowieckie
2016/23/N/HS6/00502,PRELUDIUM,12,HS6,56400,24,2,Szkolnictwo wyższe wobec studentów nietradycyjnych. Strategie uczelni w obszarze kształcenia dorosłych na przykładzie studiów podyplomowych.,2,0,0,,0,0,0,Agnieszka Anielska,mgr,"Uniwersytet Mikołaja Kopernika",kujawsko-pomorskie
2016/23/N/HS6/00793,PRELUDIUM,12,HS6,82381,24,2,Czy przetwarzanie bodźców nieświadomych zależne jest od rodzaju zadania oraz modalności wymaganej odpowiedzi?,0,0,0,,0,0,0,Izabela Szumska,mgr,"Instytut Psychologii PAN",mazowieckie
2016/23/N/HS6/00799,PRELUDIUM,12,HS6,93600,24,2,Mobilizacja społeczna na rzecz praw kobiet świadczących usługi seksualne w Polsce w kontekście transnarodowym,1,0,0,,0,0,0,Anna Ratecka,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/HS6/00807,PRELUDIUM,12,HS6,149914,36,3,Rola warunkowania klasycznego i sprawczego w genezie subiektywnych i fizjologicznych doznań bólowych,3,0,0,,0,0,1,Wacław Adamczyk,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/HS6/00810,PRELUDIUM,12,HS6,117392,36,2,Miasto doświadczane w sytuacji bezdomności. Studium społeczno-przestrzenne,0,1,0,,0,0,0,Natalia Martini,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/HS6/00829,PRELUDIUM,12,HS6,148408,36,2,Znaczenie sieci czołowo-ciemieniowej dla dynamiki świadomości,0,0,0,,0,0,0,Monika Derda,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/HS6/00844,PRELUDIUM,12,HS6,149968,36,3,Neuronalne podłoże świadomości - automatyczna klasyfikacja stanu świadomości przy użyciu metod BCI.,1,0,0,,0,0,1,Marcin Koculak,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/HS6/00846,PRELUDIUM,12,HS6,142549,36,3,Weryfikacja założeń wspierających hipotezę bogactwa reprezentacji wzrokowej. Wpływ uwagi na właściwości wzrokowej reprezentacji pamięci roboczej,1,0,0,,0,0,0,Zuzanna Skóra,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/HS6/00849,PRELUDIUM,12,HS6,141684,36,2,Uwarunkowania sądów moralnych o marnowaniu jedzenia,1,0,0,,0,0,1,Michał Misiak,mgr,"Uniwersytet Wrocławski",dolnośląskie
2016/23/N/HS6/01590,PRELUDIUM,12,HS6,99684,24,2,Zmiana postaw pod wpływem kontaktu z przedstawicielem grupy obcej w środowiskach wirtualnych - Rozszerzenie zakresu hipotezy kontaktu na rzeczywistość gier komputerowych,0,0,0,,0,0,0,Agnieszka Mulak,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS6/02346,PRELUDIUM,12,HS6,150000,36,2,"Egzogenna modulacja przetwarzania informacji wzrokowej w procesach detekcji, dyskryminacji oraz adaptacji w układzie nerwowym człowieka",0,0,0,,0,0,1,Piotr Dzwiniel,mgr,"Instytut Biologii Doświadczalnej PAN",mazowieckie
2016/23/N/HS6/02897,PRELUDIUM,12,HS6,149564,36,2,Trening funkcji wykonawczych jako moderator efektywności psychoterapii gestalt w leczeniu osób depresyjnych: randomizowane badanie z grupą kontrolną prowadzone w warunkach naturalnych,0,0,0,,0,0,1,Jarosław Wasielewski,mgr inż.,"SWPS Uniwersytet Humanistycznospołeczny w Warszawie",mazowieckie
2016/23/N/HS6/02906,PRELUDIUM,12,HS6,149780,36,2,"Badanie homogeniczności psychologicznego, behawioralnego i fizjologicznego mechanizmu kompulsywnych zachowań seksualnych.",2,0,0,,0,0,0,Małgorzata Draps,mgr,"Instytut Psychologii PAN",mazowieckie
2016/23/N/HS6/02920,PRELUDIUM,12,HS6,112440,36,2,Sensomotoryczne uwarunkowania dynamiki świadomości percepcyjnej,2,0,0,,0,0,1,Paweł Motyka,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS6/02928,PRELUDIUM,12,HS6,149740,36,2,Perspektywa czasowa i funkcjonowanie poznawcze: rola funkcji wykonawczych oraz treningu perspektyw czasowych w rozwoju zrównoważonej perspektywy czasowej,2,0,0,,0,0,0,Joanna Witowska,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/HS6/02940,PRELUDIUM,12,HS6,98920,24,3,Smutek o wysokiej lub niskiej motywacji dążącej oraz jego poznawcze i psychofizjologiczne korelaty.,0,0,0,,0,0,0,Olga Kamińska,mgr,"SWPS Uniwersytet Humanistycznospołeczny w Warszawie",mazowieckie
2016/23/N/NZ1/00003,PRELUDIUM,12,NZ1,146400,36,2,"Identyfikacja kluczowych genów biorących udział w regulacji metabolizmu erytrytolu, jako odpowiedzi komórkowej drożdży Yarrowia lipolytica na stres osmotyczny",1,0,0,,0,0,0,Dorota Rzechonek,mgr,"Uniwersytet Przyrodniczy we Wrocławiu",dolnośląskie
2016/23/N/NZ1/00005,PRELUDIUM,12,NZ1,149964,36,2,Charakterystyka nowych miRNA w jęczmieniu.,0,1,0,,0,0,0,Aleksandra Smoczyńska,mgr,"Uniwersytet im. Adama Mickiewicza w Poznaniu",wielkopolskie
2016/23/N/NZ1/00010,PRELUDIUM,12,NZ1,150000,36,2,Nowe ciała jądrowe zawierające prekursory miRNA i ich rola w biogenezie roślinnych miRNA,0,0,0,,0,0,1,Tomasz Gulanicz,mgr,"Uniwersytet im. Adama Mickiewicza w Poznaniu",wielkopolskie
2016/23/N/NZ1/00040,PRELUDIUM,12,NZ1,99986,24,2,Wpływ segmentu superhelikalnego na funkcjonowanie i architekturę dimeru drożdżowego białka Rad50,0,0,2,,0,0,1,Michał Padjasek,mgr,"Uniwersytet Wrocławski",dolnośląskie
2016/23/N/NZ1/01138,PRELUDIUM,12,NZ1,149200,36,2,Rola kompleksu SWI/SNF w procesie przejścia epitelialno-mezenchymalnego. Identyfikacja współdziałania z czynnikami transkrypcyjnymi z rodziny SNAIL.,0,0,1,,0,0,0,Iga Jancewicz,mgr inż.,Centrum Onkologii - Instytut im. Marii Skłodowskiej-Curie,mazowieckie
2016/23/N/NZ1/01511,PRELUDIUM,12,NZ1,150000,36,2,Badania kompleksu molekularnego odpowiedzialnego za biogenezę mikroRNA u roślin technikami biologii strukturalnej,0,0,0,,0,0,1,Przemysław Wieczorek,mgr,"Uniwersytet im. Adama Mickiewicza w Poznaniu",wielkopolskie
2016/23/N/NZ1/01513,PRELUDIUM,12,NZ1,99960,24,2,Rola fosforylacji tyrozyny w potranslacyjnej obróbce i sekrecji głównych czynników wirulencji Porphyromonas gingivalis,0,0,0,,0,0,0,Zuzanna Nowakowska,dr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/NZ1/01517,PRELUDIUM,12,NZ1,98700,24,2,Badanie roli ludzkich kalikrein w regulacji aktywności metaloproteinaz macierzy zewnątrzkomórkowej.,0,0,0,,0,0,0,Katherine Falkowski,mgr,"Uniwersytet Jagielloński",małopolskie
2016/23/N/NZ1/01536,PRELUDIUM,12,NZ1,150000,36,3,Rola nowej izoformy rybosomalnego białka uL10 w regulacji aktywności maszynerii translacyjnej,0,0,0,,0,0,1,Kamil Deryło,mgr,"Uniwersytet Marii Curie-Skłodowskiej w Lublinie",lubelskie
2016/23/N/NZ1/02446,PRELUDIUM,12,NZ1,99800,24,2,"Opracowanie nowej metody bezpośredniej identyfikacji i absolutnej oceny ilościowej zdarzeń przedwczesnej terminacji transkrypcji, na przykładzie bakteryjnych ryboprzełączników",0,0,0,,0,0,1,Piotr Machtel,mgr,"Instytut Chemii Bioorganicznej PAN",wielkopolskie
2016/23/N/NZ1/02449,PRELUDIUM,12,NZ1,100000,24,3,Charakterystyka ekstraktów roślinnych zapobiegających przyłączaniu toksyny Shiga do receptorów Gb3.,0,0,0,,0,0,0,Magdalena Komiażyk-Mikulska,mgr,"Instytut Biologii Doświadczalnej PAN",mazowieckie
2016/23/N/NZ1/02960,PRELUDIUM,12,NZ1,99200,24,2,Modelowanie wiązania allosterycznego i sprzężenia między miejscem allosterycznym i ortosterycznym w receptorze CB1,0,0,0,,0,0,1,Jakub Jakowiecki,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/NZ1/02965,PRELUDIUM,12,NZ1,50000,12,2,Dynamika replikacji chromosomu na poziomie pojedynczej komórki u drapieżnej bakterii Bdellovibrio bacteriovorus,0,0,0,,0,0,1,Łukasz Makowski,mgr,"Instytut Immunologii i Terapii Doświadczalnej im. Ludwika Hirszfelda PAN",dolnośląskie
2016/23/N/NZ2/01163,PRELUDIUM,12,NZ2,99960,24,2,"Badanie zmienności, ewolucji i aktywności transkrypcyjnej genów kodujących rybosomalne RNA w oparciu o sekwencjonowanie de nowo macierzy rDNA u drożdży.",0,0,0,,0,0,0,Agnieszka Czarnocka-Cieciura,mgr,"Uniwersytet Warszawski",mazowieckie
2016/23/N/NZ2/01169,PRELUDIUM,12,NZ2,49992,12,3,Narzędzie genetyczne do identyfikacji regulatorów topologicznie wrażliwego promotora genu kodującego topoizomerazę I u Streptomyces coelicolor.,0,0,0,,0,0,0,Martyna Gongerowska,mgr,"Uniwersytet Wrocławski",dolnośląskie
2016/23/N/NZ2/01509,PRELUDIUM,12,NZ2,99912,24,2,Zróżnicowane losy chromosomów łubinów,0,0,0,,0,0,1,Wojciech Bielski,mgr,"Instytut Genetyki Roślin PAN",wielkopolskie
2016/23/N/NZ2/02362,PRELUDIUM,12,NZ2,150000,36,2,Identyfikacja nowych wariantów strukturalnych z wykorzystaniem całogenomowych mikromacierzy oligonukleotydowych (array-CGH) w grupie pacjentów z wrodzonymi wadami kończyn.,1,0,0,,0,0,0,Magdalena Socha,dr,"Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu",wielkopolskie
2016/23/N/NZ2/02364,PRELUDIUM,12,NZ2,98890,24,2,Zastosowanie metody porównawczej hybrydyzacji genomowej do mikromacierzy (aCGH) do identyfikacji submikroskopowych aberracji chromosomowych i genów letalnych w materiale z poronień samoistnych,0,0,0,,0,0,0,Katarzyna Sobecka,mgr,"Instytut Matki i Dziecka",mazowieckie
2016/23/N/NZ2/02372,PRELUDIUM,12,NZ2,100200,36,3,"Szlak Notch w progresji i mechanizmie powstawania wznowy raka piersi, jajnika i prostaty",0,0,0,,0,0,0,Magdalena Orzechowska,mgr,"Uniwersytet Medyczny w Łodzi",łódzkie
2016/23/N/NZ2/02376,PRELUDIUM,12,NZ2,100000,24,2,Epigenetyczna regulacja ekspresji genów skupiska EDC w różnicowaniu naskórka,0,0,0,,0,0,0,Barbara Sobiak,mgr inż.,"Instytut Biologii Doświadczalnej PAN",mazowieckie
2016/23/N/NZ2/02378,PRELUDIUM,12,NZ2,96000,24,3,Analiza interakcji białko-metabolit oraz modyfikacji potranslacyjnych głównych białkowych regulatorów replikacji Escherichia coli w różnych warunkach wzrostu komórek,1,0,0,,0,0,0,Joanna Morcinek-Orłowska,mgr,"Uniwersytet Gdański",pomorskie
2016/23/N/NZ3/00073,PRELUDIUM,12,NZ3,149996,36,2,Mechanizmy regulujące proces sezonowego starzenia organów roślin drzewiastych,2,0,0,,0,0,0,Natalia Wojciechowska,mgr,"Uniwersytet im. Adama Mickiewicza w Poznaniu",wielkopolskie
