,type,edition,subpanel_code,budget_numeric,duration_numeric,coinvestigators_numeric
3338,PRELUDIUM,10,NZ3,150000,36,2
3339,PRELUDIUM,10,NZ3,150000,36,2
3340,PRELUDIUM,10,NZ3,99600,24,2
3341,PRELUDIUM,10,NZ3,99600,24,3
3342,PRELUDIUM,10,NZ3,100000,24,2
3343,PRELUDIUM,10,NZ3,150000,36,3
3344,PRELUDIUM,10,NZ4,150000,36,2
3345,PRELUDIUM,10,NZ4,50000,12,2
3346,PRELUDIUM,10,NZ4,136000,36,2
3347,PRELUDIUM,10,NZ4,149160,36,2
3348,PRELUDIUM,10,NZ4,147600,36,2
3349,PRELUDIUM,10,NZ4,100000,24,2
3350,PRELUDIUM,10,NZ4,149820,36,2
3351,PRELUDIUM,10,NZ4,150000,36,3
3352,PRELUDIUM,10,NZ4,150000,36,2
3353,PRELUDIUM,10,NZ4,100000,24,3
3354,PRELUDIUM,10,NZ4,150000,36,2
3355,PRELUDIUM,10,NZ5,149400,36,3
3356,PRELUDIUM,10,NZ5,149040,36,2
3357,PRELUDIUM,10,NZ5,150000,36,3
3358,PRELUDIUM,10,NZ5,150000,36,3
3359,PRELUDIUM,10,NZ5,149280,36,2
3360,PRELUDIUM,10,NZ5,149280,36,2
3361,PRELUDIUM,10,NZ5,99829,24,2
3362,PRELUDIUM,10,NZ5,49960,12,2
3363,PRELUDIUM,10,NZ5,150000,36,3
3364,PRELUDIUM,10,NZ5,149400,36,3
3365,PRELUDIUM,10,NZ5,150000,36,3
3366,PRELUDIUM,10,NZ5,49920,12,2
3367,PRELUDIUM,10,NZ5,150000,36,2
3368,PRELUDIUM,10,NZ5,98400,24,3
3369,PRELUDIUM,10,NZ6,99996,24,3
3370,PRELUDIUM,10,NZ6,150000,36,3
3371,PRELUDIUM,10,NZ6,144000,36,2
3372,PRELUDIUM,10,NZ6,150000,36,3
3373,PRELUDIUM,10,NZ6,148800,36,3
3374,PRELUDIUM,10,NZ6,149880,36,2
3375,PRELUDIUM,10,NZ6,150000,36,3
3376,PRELUDIUM,10,NZ7,149600,36,3
3377,PRELUDIUM,10,NZ7,98447,24,2
3378,PRELUDIUM,10,NZ7,150000,36,3
3379,PRELUDIUM,10,NZ7,99000,24,2
3380,PRELUDIUM,10,NZ7,49980,12,2
3381,PRELUDIUM,10,NZ7,149440,36,2
3382,PRELUDIUM,10,NZ7,99996,24,3
3383,PRELUDIUM,10,NZ7,145200,36,2
3384,PRELUDIUM,10,NZ7,149978,36,2
3385,PRELUDIUM,10,NZ7,98479,24,2
3386,PRELUDIUM,10,NZ7,150000,36,3
3387,PRELUDIUM,10,NZ7,150000,36,2
3388,PRELUDIUM,10,NZ7,150000,36,2
3389,PRELUDIUM,10,NZ7,92760,24,3
3390,PRELUDIUM,10,NZ7,49800,12,2
3391,PRELUDIUM,10,NZ7,95520,24,2
3392,PRELUDIUM,10,NZ7,100000,24,2
3393,PRELUDIUM,10,NZ7,150000,36,2
3394,PRELUDIUM,10,NZ7,148500,36,2
3395,PRELUDIUM,10,NZ7,149600,36,2
3396,PRELUDIUM,10,NZ8,99765,24,2
3397,PRELUDIUM,10,NZ8,84870,24,2
3398,PRELUDIUM,10,NZ8,149952,36,3
3399,PRELUDIUM,10,NZ8,150000,36,2
3400,PRELUDIUM,10,NZ8,150000,36,2
3401,PRELUDIUM,10,NZ8,99800,24,2
3402,PRELUDIUM,10,NZ8,149412,36,2
3403,PRELUDIUM,10,NZ8,149991,36,2
3404,PRELUDIUM,10,NZ9,99480,24,2
3405,PRELUDIUM,10,NZ9,149760,36,2
3406,PRELUDIUM,10,NZ9,99200,24,2
3407,PRELUDIUM,10,NZ9,99960,24,2
3408,PRELUDIUM,10,NZ9,148800,36,3
3409,PRELUDIUM,10,NZ9,99997,24,3
3410,PRELUDIUM,10,NZ9,99996,24,2
3411,PRELUDIUM,10,NZ9,49070,12,2
3412,PRELUDIUM,10,NZ9,135440,36,2
3413,PRELUDIUM,10,NZ9,97872,24,2
3414,PRELUDIUM,10,NZ9,150000,36,2
3415,PRELUDIUM,10,NZ9,149960,36,2
3416,PRELUDIUM,10,NZ9,99800,24,2
3417,PRELUDIUM,10,NZ9,49572,12,2
3418,PRELUDIUM,10,NZ9,84000,24,2
3419,PRELUDIUM,10,NZ9,49800,12,2
3420,PRELUDIUM,10,NZ9,87600,24,2
3421,PRELUDIUM,10,NZ9,117144,36,2
3422,PRELUDIUM,10,ST1,49100,24,2
3423,PRELUDIUM,10,ST1,80400,24,2
3424,PRELUDIUM,10,ST1,35400,12,2
3425,PRELUDIUM,10,ST1,85080,36,2
3426,PRELUDIUM,10,ST1,54120,24,2
3427,PRELUDIUM,10,ST1,56000,24,2
3428,PRELUDIUM,10,ST10,88140,24,2
3429,PRELUDIUM,10,ST10,101420,36,3
3430,PRELUDIUM,10,ST10,125400,36,2
3431,PRELUDIUM,10,ST10,87860,36,3
3432,PRELUDIUM,10,ST10,138247,36,3
3433,PRELUDIUM,10,ST10,106200,36,2
3434,PRELUDIUM,10,ST10,150000,36,2
3435,PRELUDIUM,10,ST10,40080,24,2
3436,PRELUDIUM,10,ST10,137384,36,3
3437,PRELUDIUM,10,ST10,83300,24,3
3438,PRELUDIUM,10,ST10,99360,24,2
3439,PRELUDIUM,10,ST10,147400,36,3
3440,PRELUDIUM,10,ST10,148800,36,3
3441,PRELUDIUM,10,ST10,99400,24,2
3442,PRELUDIUM,10,ST10,145200,36,3
3443,PRELUDIUM,10,ST10,88060,36,3
3444,PRELUDIUM,10,ST2,147200,36,3
3445,PRELUDIUM,10,ST2,28800,12,2
3446,PRELUDIUM,10,ST2,49000,12,2
3447,PRELUDIUM,10,ST2,91192,24,2
3448,PRELUDIUM,10,ST2,73680,24,2
3449,PRELUDIUM,10,ST2,58320,24,2
3450,PRELUDIUM,10,ST2,62400,24,2
3451,PRELUDIUM,10,ST2,28400,12,2
3452,PRELUDIUM,10,ST3,90600,36,2
3453,PRELUDIUM,10,ST3,144400,36,2
3454,PRELUDIUM,10,ST3,48360,12,3
3455,PRELUDIUM,10,ST3,100000,24,2
3456,PRELUDIUM,10,ST3,149500,36,2
3457,PRELUDIUM,10,ST4,100000,24,2
3458,PRELUDIUM,10,ST4,99720,24,2
3459,PRELUDIUM,10,ST4,150000,36,2
3460,PRELUDIUM,10,ST4,100000,24,2
3461,PRELUDIUM,10,ST4,150000,36,3
3462,PRELUDIUM,10,ST4,149000,36,2
3463,PRELUDIUM,10,ST4,100000,24,2
3464,PRELUDIUM,10,ST4,149960,36,2
3465,PRELUDIUM,10,ST4,100000,24,3
3466,PRELUDIUM,10,ST4,43400,12,2
3467,PRELUDIUM,10,ST4,99840,24,3
3468,PRELUDIUM,10,ST4,40800,12,2
3469,PRELUDIUM,10,ST4,150000,36,2
3470,PRELUDIUM,10,ST5,146440,36,2
3471,PRELUDIUM,10,ST5,50000,12,2
3472,PRELUDIUM,10,ST5,99400,24,2
3473,PRELUDIUM,10,ST5,97900,24,2
3474,PRELUDIUM,10,ST5,147500,36,2
3475,PRELUDIUM,10,ST5,49820,12,2
3476,PRELUDIUM,10,ST5,50000,12,2
3477,PRELUDIUM,10,ST5,143200,36,2
3478,PRELUDIUM,10,ST5,99400,24,2
3479,PRELUDIUM,10,ST5,99800,24,2
3480,PRELUDIUM,10,ST5,50000,12,2
3481,PRELUDIUM,10,ST5,99960,24,2
3482,PRELUDIUM,10,ST5,49200,12,2
3483,PRELUDIUM,10,ST5,149960,36,2
3484,PRELUDIUM,10,ST5,121200,36,2
3485,PRELUDIUM,10,ST5,98000,24,2
3486,PRELUDIUM,10,ST5,100000,24,2
3487,PRELUDIUM,10,ST5,134800,36,2
3488,PRELUDIUM,10,ST5,99998,24,2
3489,PRELUDIUM,10,ST5,93600,24,2
3490,PRELUDIUM,10,ST5,77200,24,2
3491,PRELUDIUM,10,ST5,49960,12,2
3492,PRELUDIUM,10,ST5,48000,12,2
3493,PRELUDIUM,10,ST5,100000,24,2
3494,PRELUDIUM,10,ST6,85800,24,3
3495,PRELUDIUM,10,ST6,77000,24,2
3496,PRELUDIUM,10,ST6,39600,24,2
3497,PRELUDIUM,10,ST6,100000,24,3
3498,PRELUDIUM,10,ST6,76800,24,2
3499,PRELUDIUM,10,ST7,99880,24,2
3500,PRELUDIUM,10,ST7,97728,24,3
3501,PRELUDIUM,10,ST7,97000,24,2
3502,PRELUDIUM,10,ST7,145400,36,2
3503,PRELUDIUM,10,ST7,99600,24,2
3504,PRELUDIUM,10,ST7,150000,36,2
3505,PRELUDIUM,10,ST7,86720,24,2
3506,PRELUDIUM,10,ST7,99400,24,2
3507,PRELUDIUM,10,ST7,94480,24,2
3508,PRELUDIUM,10,ST8,150000,36,2
3509,PRELUDIUM,10,ST8,70800,24,2
3510,PRELUDIUM,10,ST8,135060,36,2
3511,PRELUDIUM,10,ST8,149200,36,2
3512,PRELUDIUM,10,ST8,106320,36,3
3513,PRELUDIUM,10,ST8,98400,24,2
3514,PRELUDIUM,10,ST8,100000,24,2
3515,PRELUDIUM,10,ST8,49983,12,3
3516,PRELUDIUM,10,ST8,58800,24,2
3517,PRELUDIUM,10,ST8,79800,24,2
3518,PRELUDIUM,10,ST8,92800,24,2
3519,PRELUDIUM,10,ST8,99720,24,3
3520,PRELUDIUM,10,ST8,49600,12,2
3521,PRELUDIUM,10,ST8,99000,24,2
3522,PRELUDIUM,10,ST8,99740,24,2
3523,PRELUDIUM,10,ST8,150000,36,3
3524,PRELUDIUM,10,ST8,100000,24,2
3525,PRELUDIUM,10,ST8,99200,24,3
3526,PRELUDIUM,10,ST8,148900,36,2
3527,PRELUDIUM,10,ST8,139200,36,2
3528,PRELUDIUM,10,ST8,148800,36,2
3529,PRELUDIUM,10,ST8,111000,36,2
3530,PRELUDIUM,10,ST8,150000,36,2
3531,PRELUDIUM,10,ST8,99200,24,2
3532,PRELUDIUM,10,ST8,145200,36,2
3533,PRELUDIUM,10,ST8,69760,24,2
3534,PRELUDIUM,10,ST8,107722,36,2
3535,PRELUDIUM,10,ST8,99620,24,2
3536,PRELUDIUM,10,ST8,147600,36,2
3537,PRELUDIUM,10,ST9,28800,12,2
3538,PRELUDIUM,10,ST9,146320,36,2
3539,PRELUDIUM,11,HS1,27960,12,2
3540,PRELUDIUM,11,HS1,70200,36,2
3541,PRELUDIUM,11,HS1,63751,36,2
3542,PRELUDIUM,11,HS1,29640,24,2
3543,PRELUDIUM,11,HS1,48960,24,2
3544,PRELUDIUM,11,HS1,81900,24,2
3545,PRELUDIUM,11,HS1,77920,36,2
3546,PRELUDIUM,11,HS1,102400,36,2
3547,PRELUDIUM,11,HS1,68688,36,2
3548,PRELUDIUM,11,HS1,70560,24,2
3549,PRELUDIUM,11,HS2,143696,36,3
3550,PRELUDIUM,11,HS2,107761,36,2
3551,PRELUDIUM,11,HS2,119006,36,2
3552,PRELUDIUM,11,HS2,39020,12,2
3553,PRELUDIUM,11,HS2,98262,36,2
3554,PRELUDIUM,11,HS2,145930,36,2
3555,PRELUDIUM,11,HS2,42600,12,2
3556,PRELUDIUM,11,HS3,132718,36,2
3557,PRELUDIUM,11,HS3,91267,24,3
3558,PRELUDIUM,11,HS3,66484,24,3
3559,PRELUDIUM,11,HS3,105764,36,2
3560,PRELUDIUM,11,HS3,49208,24,2
3561,PRELUDIUM,11,HS3,137978,36,2
3562,PRELUDIUM,11,HS3,48379,12,2
3563,PRELUDIUM,11,HS3,92901,24,2
3564,PRELUDIUM,11,HS3,150000,36,3
3565,PRELUDIUM,11,HS3,115020,36,2
3566,PRELUDIUM,11,HS3,76869,36,2
3567,PRELUDIUM,11,HS3,68110,24,2
3568,PRELUDIUM,11,HS3,76800,24,2
3569,PRELUDIUM,11,HS3,85506,24,2
3570,PRELUDIUM,11,HS3,105600,36,2
3571,PRELUDIUM,11,HS4,61420,24,2
3572,PRELUDIUM,11,HS4,62500,36,2
3573,PRELUDIUM,11,HS4,54000,24,2
3574,PRELUDIUM,11,HS4,76700,24,3
3575,PRELUDIUM,11,HS4,141600,36,2
3576,PRELUDIUM,11,HS4,132200,36,2
3577,PRELUDIUM,11,HS4,81179,24,2
3578,PRELUDIUM,11,HS4,73200,24,2
3579,PRELUDIUM,11,HS4,96454,24,2
3580,PRELUDIUM,11,HS4,131398,36,2
3581,PRELUDIUM,11,HS4,119724,36,2
3582,PRELUDIUM,11,HS4,79636,36,2
3583,PRELUDIUM,11,HS4,93204,24,2
3584,PRELUDIUM,11,HS5,93678,36,2
3585,PRELUDIUM,11,HS5,52872,24,2
3586,PRELUDIUM,11,HS5,85200,36,2
3587,PRELUDIUM,11,HS5,34586,24,2
3588,PRELUDIUM,11,HS5,57088,24,2
3589,PRELUDIUM,11,HS5,70764,36,2
3590,PRELUDIUM,11,HS5,43200,24,2
3591,PRELUDIUM,11,HS5,72915,36,3
3592,PRELUDIUM,11,HS6,97660,24,2
3593,PRELUDIUM,11,HS6,59000,24,2
3594,PRELUDIUM,11,HS6,149996,36,2
3595,PRELUDIUM,11,HS6,150000,36,3
3596,PRELUDIUM,11,HS6,149900,36,2
3597,PRELUDIUM,11,HS6,147144,36,2
3598,PRELUDIUM,11,HS6,127640,36,2
3599,PRELUDIUM,11,HS6,126924,36,3
3600,PRELUDIUM,11,HS6,77796,36,3
3601,PRELUDIUM,11,HS6,121160,36,2
3602,PRELUDIUM,11,HS6,99600,24,2
3603,PRELUDIUM,11,HS6,149840,36,2
3604,PRELUDIUM,11,HS6,116114,36,2
3605,PRELUDIUM,11,HS6,99992,24,2
3606,PRELUDIUM,11,HS6,122544,36,2
3607,PRELUDIUM,11,HS6,56500,24,2
3608,PRELUDIUM,11,HS6,149150,36,3
3609,PRELUDIUM,11,HS6,44790,24,2
3610,PRELUDIUM,11,HS6,46044,24,2
3611,PRELUDIUM,11,HS6,124120,36,2
3612,PRELUDIUM,11,NZ1,49800,12,2
3613,PRELUDIUM,11,NZ1,100000,24,2
3614,PRELUDIUM,11,NZ1,150000,36,2
3615,PRELUDIUM,11,NZ1,100000,24,2
3616,PRELUDIUM,11,NZ1,150000,36,2
3617,PRELUDIUM,11,NZ1,149200,36,2
3618,PRELUDIUM,11,NZ1,149960,36,2
3619,PRELUDIUM,11,NZ1,96800,24,2
3620,PRELUDIUM,11,NZ1,99600,24,2
3621,PRELUDIUM,11,NZ1,148968,36,2
3622,PRELUDIUM,11,NZ1,99600,24,2
3623,PRELUDIUM,11,NZ1,150000,36,3
3624,PRELUDIUM,11,NZ1,49800,12,3
3625,PRELUDIUM,11,NZ1,99400,24,2
3626,PRELUDIUM,11,NZ1,100000,24,3
3627,PRELUDIUM,11,NZ1,144000,36,2
3628,PRELUDIUM,11,NZ2,97800,24,2
3629,PRELUDIUM,11,NZ2,150000,36,2
3630,PRELUDIUM,11,NZ2,47000,12,2
3631,PRELUDIUM,11,NZ2,148800,36,2
3632,PRELUDIUM,11,NZ2,150000,36,3
3633,PRELUDIUM,11,NZ2,150000,36,2
3634,PRELUDIUM,11,NZ2,99840,24,2
3635,PRELUDIUM,11,NZ2,149938,36,2
3636,PRELUDIUM,11,NZ3,149400,36,2
3637,PRELUDIUM,11,NZ3,148920,36,2
3638,PRELUDIUM,11,NZ3,150000,36,2
3639,PRELUDIUM,11,NZ3,99996,24,2
3640,PRELUDIUM,11,NZ3,149580,36,2
3641,PRELUDIUM,11,NZ3,150000,36,3
3642,PRELUDIUM,11,NZ3,100000,24,2
3643,PRELUDIUM,11,NZ3,149400,36,3
3644,PRELUDIUM,11,NZ4,150000,36,2
3645,PRELUDIUM,11,NZ4,121360,36,2
3646,PRELUDIUM,11,NZ4,149940,36,2
3647,PRELUDIUM,11,NZ4,132382,36,2
3648,PRELUDIUM,11,NZ4,99600,24,3
3649,PRELUDIUM,11,NZ4,99952,24,2
3650,PRELUDIUM,11,NZ4,150000,36,2
3651,PRELUDIUM,11,NZ4,98040,24,3
3652,PRELUDIUM,11,NZ4,149524,36,2
3653,PRELUDIUM,11,NZ4,150000,36,3
3654,PRELUDIUM,11,NZ4,150000,36,2
3655,PRELUDIUM,11,NZ4,150000,36,2
3656,PRELUDIUM,11,NZ4,150000,36,2
3657,PRELUDIUM,11,NZ5,99996,24,2
3658,PRELUDIUM,11,NZ5,150000,36,3
3659,PRELUDIUM,11,NZ5,150000,36,2
3660,PRELUDIUM,11,NZ5,149995,36,2
3661,PRELUDIUM,11,NZ5,150000,36,3
3662,PRELUDIUM,11,NZ5,149940,36,3
3663,PRELUDIUM,11,NZ5,150000,36,3
3664,PRELUDIUM,11,NZ5,150000,36,3
3665,PRELUDIUM,11,NZ5,150000,36,3
3666,PRELUDIUM,11,NZ5,149940,36,2
3667,PRELUDIUM,11,NZ5,142800,36,3
3668,PRELUDIUM,11,NZ5,148800,36,3
3669,PRELUDIUM,11,NZ5,149416,36,3
3670,PRELUDIUM,11,NZ5,121560,36,3
3671,PRELUDIUM,11,NZ5,150000,36,3
3672,PRELUDIUM,11,NZ5,150000,36,2
3673,PRELUDIUM,11,NZ5,99936,24,3
3674,PRELUDIUM,11,NZ5,150000,36,3
3675,PRELUDIUM,11,NZ5,150000,36,3
3676,PRELUDIUM,11,NZ5,150000,36,2
3677,PRELUDIUM,11,NZ5,147720,36,3
3678,PRELUDIUM,11,NZ5,99960,24,2
3679,PRELUDIUM,11,NZ6,99960,24,2
3680,PRELUDIUM,11,NZ6,144000,36,2
3681,PRELUDIUM,11,NZ6,99960,24,2
3682,PRELUDIUM,11,NZ6,99960,24,2
3683,PRELUDIUM,11,NZ6,150000,36,2
3684,PRELUDIUM,11,NZ6,150000,36,2
3685,PRELUDIUM,11,NZ6,99480,24,2
3686,PRELUDIUM,11,NZ6,149160,36,3
3687,PRELUDIUM,11,NZ6,96930,24,3
3688,PRELUDIUM,11,NZ6,150000,36,2
3689,PRELUDIUM,11,NZ7,49920,12,2
3690,PRELUDIUM,11,NZ7,150000,36,2
3691,PRELUDIUM,11,NZ7,95520,24,2
3692,PRELUDIUM,11,NZ7,100000,24,2
3693,PRELUDIUM,11,NZ7,99860,24,2
3694,PRELUDIUM,11,NZ7,150000,36,2
3695,PRELUDIUM,11,NZ7,100000,24,3
3696,PRELUDIUM,11,NZ7,99260,24,3
3697,PRELUDIUM,11,NZ7,146460,36,2
3698,PRELUDIUM,11,NZ7,49990,12,2
3699,PRELUDIUM,11,NZ7,150000,36,2
3700,PRELUDIUM,11,NZ7,142560,36,2
3701,PRELUDIUM,11,NZ7,88730,24,2
3702,PRELUDIUM,11,NZ7,149860,36,3
3703,PRELUDIUM,11,NZ7,148800,36,3
3704,PRELUDIUM,11,NZ7,143190,36,2
3705,PRELUDIUM,11,NZ7,98640,24,3
3706,PRELUDIUM,11,NZ7,150000,36,2
3707,PRELUDIUM,11,NZ8,100056,36,3
3708,PRELUDIUM,11,NZ8,150000,36,2
3709,PRELUDIUM,11,NZ8,150000,36,2
3710,PRELUDIUM,11,NZ8,118900,36,3
3711,PRELUDIUM,11,NZ8,150000,36,2
3712,PRELUDIUM,11,NZ8,149000,36,2
3713,PRELUDIUM,11,NZ8,125751,36,2
3714,PRELUDIUM,11,NZ8,133300,36,2
3715,PRELUDIUM,11,NZ8,93360,24,3
3716,PRELUDIUM,11,NZ8,149935,36,3
3717,PRELUDIUM,11,NZ8,149340,36,3
3718,PRELUDIUM,11,NZ8,98000,24,3
3719,PRELUDIUM,11,NZ8,146780,36,2
3720,PRELUDIUM,11,NZ9,149800,36,3
3721,PRELUDIUM,11,NZ9,100000,24,3
3722,PRELUDIUM,11,NZ9,100000,24,2
3723,PRELUDIUM,11,NZ9,100000,24,2
3724,PRELUDIUM,11,NZ9,99960,24,2
3725,PRELUDIUM,11,NZ9,126000,36,3
3726,PRELUDIUM,11,NZ9,149960,36,2
3727,PRELUDIUM,11,NZ9,49990,12,2
3728,PRELUDIUM,11,NZ9,142200,36,2
3729,PRELUDIUM,11,NZ9,150000,36,2
3730,PRELUDIUM,11,NZ9,150000,36,2
3731,PRELUDIUM,11,NZ9,94200,24,2
3732,PRELUDIUM,11,NZ9,150000,36,3
3733,PRELUDIUM,11,NZ9,99960,24,3
3734,PRELUDIUM,11,NZ9,148800,36,2
3735,PRELUDIUM,11,NZ9,99600,24,3
3736,PRELUDIUM,11,NZ9,81048,24,2
3737,PRELUDIUM,11,NZ9,99996,24,2
3738,PRELUDIUM,11,NZ9,149999,36,2
3739,PRELUDIUM,11,NZ9,50000,12,2
3740,PRELUDIUM,11,NZ9,91784,24,3
3741,PRELUDIUM,11,NZ9,148920,36,2
3742,PRELUDIUM,11,NZ9,149088,36,2
3743,PRELUDIUM,11,NZ9,95200,24,2
3744,PRELUDIUM,11,NZ9,149976,36,3
3745,PRELUDIUM,11,ST1,57500,24,2
3746,PRELUDIUM,11,ST1,80550,36,2
3747,PRELUDIUM,11,ST1,63800,24,2
3748,PRELUDIUM,11,ST1,68600,36,2
3749,PRELUDIUM,11,ST1,77000,24,2
3750,PRELUDIUM,11,ST1,48600,24,2
3751,PRELUDIUM,11,ST1,49400,24,2
3752,PRELUDIUM,11,ST1,49600,24,2
3753,PRELUDIUM,11,ST10,98520,36,2
3754,PRELUDIUM,11,ST10,150000,36,2
3755,PRELUDIUM,11,ST10,70380,24,2
3756,PRELUDIUM,11,ST10,138360,36,2
3757,PRELUDIUM,11,ST10,39600,12,2
3758,PRELUDIUM,11,ST10,135080,36,2
3759,PRELUDIUM,11,ST10,149788,36,2
3760,PRELUDIUM,11,ST10,134040,36,2
3761,PRELUDIUM,11,ST10,146520,36,3
3762,PRELUDIUM,11,ST10,149960,36,3
3763,PRELUDIUM,11,ST10,148600,36,2
3764,PRELUDIUM,11,ST10,149800,36,3
3765,PRELUDIUM,11,ST10,99160,24,2
3766,PRELUDIUM,11,ST10,83200,24,3
3767,PRELUDIUM,11,ST10,92000,24,2
3768,PRELUDIUM,11,ST10,106700,36,2
3769,PRELUDIUM,11,ST2,98966,24,2
3770,PRELUDIUM,11,ST2,95400,24,2
3771,PRELUDIUM,11,ST2,98900,24,2
3772,PRELUDIUM,11,ST2,86400,24,2
3773,PRELUDIUM,11,ST2,32400,12,2
3774,PRELUDIUM,11,ST2,73800,24,2
3775,PRELUDIUM,11,ST2,69600,24,3
3776,PRELUDIUM,11,ST3,143240,36,2
3777,PRELUDIUM,11,ST3,82896,24,2
3778,PRELUDIUM,11,ST3,122400,36,2
3779,PRELUDIUM,11,ST3,49400,12,2
3780,PRELUDIUM,11,ST3,50000,12,2
3781,PRELUDIUM,11,ST3,148788,36,3
3782,PRELUDIUM,11,ST3,149400,36,2
3783,PRELUDIUM,11,ST3,99400,24,3
3784,PRELUDIUM,11,ST4,118444,36,2
3785,PRELUDIUM,11,ST4,98500,24,2
3786,PRELUDIUM,11,ST4,98400,24,2
3787,PRELUDIUM,11,ST4,73800,24,2
3788,PRELUDIUM,11,ST4,41400,24,2
3789,PRELUDIUM,11,ST4,49800,12,2
3790,PRELUDIUM,11,ST4,49988,12,2
3791,PRELUDIUM,11,ST4,90600,24,2
3792,PRELUDIUM,11,ST4,99040,24,3
3793,PRELUDIUM,11,ST4,69400,24,2
3794,PRELUDIUM,11,ST4,73680,24,2
3795,PRELUDIUM,11,ST4,143800,36,2
3796,PRELUDIUM,11,ST4,59600,24,2
3797,PRELUDIUM,11,ST4,42400,12,2
3798,PRELUDIUM,11,ST4,100000,24,2
3799,PRELUDIUM,11,ST5,98600,24,2
3800,PRELUDIUM,11,ST5,149200,36,2
3801,PRELUDIUM,11,ST5,149200,36,2
3802,PRELUDIUM,11,ST5,149960,36,2
3803,PRELUDIUM,11,ST5,99800,24,3
3804,PRELUDIUM,11,ST5,150000,36,2
3805,PRELUDIUM,11,ST5,99996,24,2
3806,PRELUDIUM,11,ST5,149600,36,3
3807,PRELUDIUM,11,ST5,46700,12,2
3808,PRELUDIUM,11,ST5,141400,36,2
3809,PRELUDIUM,11,ST5,50000,12,2
3810,PRELUDIUM,11,ST5,100000,24,2
3811,PRELUDIUM,11,ST5,98800,24,2
3812,PRELUDIUM,11,ST5,100000,24,2
3813,PRELUDIUM,11,ST5,49580,12,2
3814,PRELUDIUM,11,ST5,100000,24,2
3815,PRELUDIUM,11,ST5,49980,12,2
3816,PRELUDIUM,11,ST5,48000,12,2
3817,PRELUDIUM,11,ST5,126000,36,2
3818,PRELUDIUM,11,ST5,148480,36,2
3819,PRELUDIUM,11,ST5,149000,36,3
3820,PRELUDIUM,11,ST5,75900,24,2
3821,PRELUDIUM,11,ST5,149680,36,2
3822,PRELUDIUM,11,ST5,75840,24,2
3823,PRELUDIUM,11,ST5,99988,24,2
3824,PRELUDIUM,11,ST5,98400,24,2
3825,PRELUDIUM,11,ST5,92300,24,3
3826,PRELUDIUM,11,ST5,93600,24,2
3827,PRELUDIUM,11,ST5,150000,36,3
3828,PRELUDIUM,11,ST5,99960,24,2
3829,PRELUDIUM,11,ST5,99960,24,2
3830,PRELUDIUM,11,ST5,147600,36,2
3831,PRELUDIUM,11,ST6,59100,24,2
3832,PRELUDIUM,11,ST6,55200,24,2
3833,PRELUDIUM,11,ST6,26940,12,2
3834,PRELUDIUM,11,ST6,64800,24,2
3835,PRELUDIUM,11,ST6,82800,24,3
3836,PRELUDIUM,11,ST6,98400,24,3
3837,PRELUDIUM,11,ST6,59400,36,2
3838,PRELUDIUM,11,ST6,77400,24,2
3839,PRELUDIUM,11,ST6,75400,24,3
3840,PRELUDIUM,11,ST6,89360,24,3
3841,PRELUDIUM,11,ST6,81400,24,2
3842,PRELUDIUM,11,ST6,70600,24,2
3843,PRELUDIUM,11,ST6,73800,24,2
3844,PRELUDIUM,11,ST7,72000,24,2
3845,PRELUDIUM,11,ST7,97352,24,2
3846,PRELUDIUM,11,ST7,100000,24,2
3847,PRELUDIUM,11,ST7,38400,12,2
3848,PRELUDIUM,11,ST7,99000,24,2
3849,PRELUDIUM,11,ST7,49980,12,2
3850,PRELUDIUM,11,ST7,150000,36,3
3851,PRELUDIUM,11,ST7,49940,12,2
3852,PRELUDIUM,11,ST7,72400,24,2
3853,PRELUDIUM,11,ST7,96400,24,2
3854,PRELUDIUM,11,ST7,59400,24,2
3855,PRELUDIUM,11,ST7,99600,24,2
3856,PRELUDIUM,11,ST7,124400,36,3
3857,PRELUDIUM,11,ST8,122700,36,2
3858,PRELUDIUM,11,ST8,149400,36,3
3859,PRELUDIUM,11,ST8,148000,36,2
3860,PRELUDIUM,11,ST8,79200,24,2
3861,PRELUDIUM,11,ST8,124800,36,3
3862,PRELUDIUM,11,ST8,83200,24,2
3863,PRELUDIUM,11,ST8,147200,36,2
3864,PRELUDIUM,11,ST8,129600,36,3
3865,PRELUDIUM,11,ST8,91200,24,2
3866,PRELUDIUM,11,ST8,99600,24,2
3867,PRELUDIUM,11,ST8,49992,12,2
3868,PRELUDIUM,11,ST8,98720,24,2
3869,PRELUDIUM,11,ST8,146900,36,2
3870,PRELUDIUM,11,ST8,134100,36,2
3871,PRELUDIUM,11,ST8,72520,24,2
3872,PRELUDIUM,11,ST8,148900,36,2
3873,PRELUDIUM,11,ST8,125600,36,2
3874,PRELUDIUM,11,ST8,149990,36,2
3875,PRELUDIUM,11,ST8,49400,24,2
3876,PRELUDIUM,11,ST8,99800,24,2
3877,PRELUDIUM,11,ST8,90600,24,2
3878,PRELUDIUM,11,ST8,98760,24,3
3879,PRELUDIUM,11,ST8,150000,36,3
3880,PRELUDIUM,11,ST8,149840,36,2
3881,PRELUDIUM,11,ST8,89920,24,3
3882,PRELUDIUM,11,ST8,147800,36,2
3883,PRELUDIUM,11,ST8,40800,12,2
3884,PRELUDIUM,11,ST8,146805,36,2
3885,PRELUDIUM,11,ST8,146400,36,3
3886,PRELUDIUM,11,ST8,149530,36,2
