Id,Descriptors
2014/13/N/NZ9/00878,NZ9_9
2014/13/N/NZ9/00906,NZ9_2
2014/13/N/NZ9/00906,NZ2_2
2014/13/N/NZ9/01062,NZ4_2
2014/13/N/NZ9/01062,NZ9_2
2014/13/N/NZ9/03924,NZ9_2
2014/15/N/NZ1/01886,NZ1_1
2014/15/N/NZ2/00395,NZ2_1
2014/15/N/NZ2/00395,NZ2_11
2014/15/N/NZ2/00395,NZ2_12
2014/15/N/NZ2/00396,NZ1_1
2014/15/N/NZ2/00396,NZ2_2
2014/15/N/NZ2/00396,NZ2_1
2014/15/N/NZ3/04305,NZ3_1
2014/15/N/NZ3/04305,NZ3_7
2014/15/N/NZ3/04316,NZ3_1
2014/15/N/NZ3/04316,NZ1_1
2014/15/N/NZ3/04316,NZ3_11
2014/15/N/NZ5/00056,NZ5_7
2014/15/N/NZ5/01647,NZ5_3
2014/15/N/NZ5/01647,NZ2_3
2014/15/N/NZ5/01647,NZ1_2
2014/15/N/NZ5/01656,NZ5_3
2014/15/N/NZ5/01656,NZ5_1
2014/15/N/NZ5/01656,NZ2_1
2014/15/N/NZ5/01671,NZ5_3
2014/15/N/NZ5/01671,NZ5_1
2014/15/N/NZ5/03649,NZ5_4
2014/15/N/NZ6/03225,NZ6_5
2014/15/N/NZ7/02948,NZ7_14
2014/15/N/NZ7/03027,NZ1_9
2014/15/N/NZ7/03027,NZ7_14
2014/15/N/NZ7/04097,NZ7_14
2014/15/N/NZ7/04097,NZ7_15
2014/15/N/NZ7/04097,NZ1_1
2014/15/N/NZ8/00330,NZ8_9
2014/15/N/NZ8/00330,NZ8_6
2014/15/N/NZ8/00330,NZ2_2
2014/15/N/NZ8/00331,NZ8_1
2014/15/N/NZ8/00331,NZ8_2
2014/15/N/NZ8/00331,NZ4_11
2014/15/N/NZ8/00337,NZ8_2
2014/15/N/NZ8/00337,NZ8_12
2014/15/N/NZ8/00340,NZ8_11
2014/15/N/NZ8/00340,NZ8_10
2014/15/N/NZ8/00351,NZ8_13
2014/15/N/NZ9/01515,NZ9_5
2014/15/N/NZ9/01515,NZ9_12
2014/15/N/NZ9/03882,NZ9_8
2014/15/N/NZ9/03919,NZ9_1
2014/15/N/NZ9/03919,NZ9_13
2015/17/N/NZ1/00027,NZ1_2
2015/17/N/NZ1/00027,NZ1_4
2015/17/N/NZ1/00027,ST5_16
2015/17/N/NZ1/00028,NZ1_1
2015/17/N/NZ1/00028,NZ2_2
2015/17/N/NZ1/00028,NZ3_1
2015/17/N/NZ1/00029,NZ1_3
2015/17/N/NZ1/00039,NZ1_9
2015/17/N/NZ1/00039,NZ1_2
2015/17/N/NZ1/00039,NZ6_1
2015/17/N/NZ1/00846,NZ1_1
2015/17/N/NZ1/00846,NZ1_2
2015/17/N/NZ1/01772,NZ1_4
2015/17/N/NZ1/01772,ST5_16
2015/17/N/NZ3/00532,NZ3_7
2015/17/N/NZ3/00532,NZ2_3
2015/17/N/NZ3/00532,NZ3_1
2015/17/N/NZ3/03737,NZ3_1
2015/17/N/NZ3/03737,NZ2_1
2015/17/N/NZ3/03737,NZ5_7
2015/17/N/NZ4/02330,NZ4_11
2015/17/N/NZ4/02330,NZ4_2
2015/17/N/NZ4/02330,NZ3_2
2015/17/N/NZ4/02334,NZ4_4
2015/17/N/NZ4/02800,NZ4_7
2015/17/N/NZ4/02800,NZ4_5
2015/17/N/NZ4/02800,NZ4_4
2015/17/N/NZ5/00336,NZ5_3
2015/17/N/NZ5/00336,NZ3_7
2015/17/N/NZ5/00336,NZ1_2
2015/17/N/NZ5/00689,NZ5_7
2015/17/N/NZ5/00689,NZ7_14
2015/17/N/NZ7/00966,NZ7_14
2015/17/N/NZ7/04097,NZ7_15
2015/17/N/NZ7/04097,NZ7_11
2015/17/N/NZ7/04105,NZ7_11
2015/17/N/NZ7/04105,NZ9_7
2015/17/N/NZ8/01567,NZ8_2
2015/17/N/NZ8/01567,NZ8_8
2015/19/N/NZ1/02021,ST6_12
2015/19/N/NZ1/02021,NZ3_5
2015/19/N/NZ1/02021,NZ1_3
2015/19/N/NZ2/00200,NZ2_3
2015/19/N/NZ2/00200,NZ1_1
2015/19/N/NZ2/00200,NZ2_1
2015/19/N/NZ3/02346,NZ3_6
2015/19/N/NZ3/02346,NZ3_1
2015/19/N/NZ3/02346,NZ3_5
2015/19/N/NZ3/02374,NZ3_1
2015/19/N/NZ3/02374,NZ3_5
2015/19/N/NZ3/02374,NZ3_6
2015/19/N/NZ3/02942,ST5_10
2015/19/N/NZ3/02942,NZ3_1
2015/19/N/NZ3/02942,ST5_21
2015/19/N/NZ4/00729,NZ4_2
2015/19/N/NZ4/00729,NZ3_9
2015/19/N/NZ4/00729,NZ3_13
2015/19/N/NZ4/01061,NZ4_2
2015/19/N/NZ4/01061,NZ4_4
2015/19/N/NZ4/01061,NZ4_12
2015/19/N/NZ5/00001,NZ5_7
2015/19/N/NZ5/00001,NZ3_3
2015/19/N/NZ5/00001,NZ4_11
2015/19/N/NZ5/00050,NZ5_1
2015/19/N/NZ5/00050,NZ2_2
2015/19/N/NZ5/00655,NZ5_2
2015/19/N/NZ5/00655,NZ5_4
2015/19/N/NZ5/00655,NZ5_8
2015/19/N/NZ5/03495,NZ5_3
2015/19/N/NZ6/02830,NZ2_1
2015/19/N/NZ6/02830,NZ1_1
2015/19/N/NZ6/02830,NZ6_5
2015/19/N/NZ7/00938,NZ7_14
2015/19/N/NZ7/00938,NZ5_7
2015/19/N/NZ7/00938,ST5_23
2015/19/N/NZ7/00956,NZ7_14
2015/19/N/NZ7/00956,NZ2_1
2015/19/N/NZ7/00956,NZ6_7
2015/19/N/NZ7/01336,NZ7_14
2015/19/N/NZ7/01617,NZ7_3
2015/19/N/NZ7/01617,NZ7_7
2015/19/N/NZ7/03071,NZ7_12
2015/19/N/NZ7/03071,NZ7_15
2015/19/N/NZ7/03071,NZ7_14
2015/19/N/NZ8/03822,NZ8_2
2015/19/N/NZ8/03822,NZ8_4
2015/19/N/NZ8/03850,NZ8_14
2015/19/N/NZ9/00173,NZ9_5
2015/19/N/NZ9/00173,NZ9_11
2015/19/N/NZ9/00459,NZ9_9
2015/19/N/NZ9/00459,NZ9_10
2015/19/N/NZ9/00625,NZ9_3
2015/19/N/NZ9/01625,NZ9_13
2015/19/N/NZ9/01625,NZ4_1
2015/19/N/NZ9/01625,NZ3_1
2015/19/N/NZ9/01648,NZ9_9
2015/19/N/NZ9/01648,NZ1_2
2015/19/N/NZ9/02918,NZ9_1
2015/19/N/NZ9/02918,NZ9_13
2015/19/N/NZ9/02921,NZ9_7
2015/19/N/NZ9/02922,NZ9_1
2015/19/N/NZ9/02922,NZ9_4
2015/19/N/NZ9/03187,NZ9_7
2016/21/N/NZ2/01735,NZ5_3
2016/21/N/NZ2/01735,NZ2_2
2016/21/N/NZ2/01735,NZ1_1
2016/21/N/NZ3/00329,NZ3_1
2016/21/N/NZ3/00363,NZ3_8
2016/21/N/NZ3/03263,NZ3_2
2016/21/N/NZ3/03263,NZ3_3
2016/21/N/NZ3/03263,NZ1_1
2016/21/N/NZ3/03273,NZ3_5
2016/21/N/NZ3/03273,NZ3_6
2016/21/N/NZ3/03276,NZ3_1
2016/21/N/NZ3/03276,NZ3_2
2016/21/N/NZ3/03276,NZ3_14
2016/21/N/NZ4/03252,NZ4_4
2016/21/N/NZ4/03252,NZ4_12
2016/21/N/NZ4/03615,NZ4_9
2016/21/N/NZ4/03694,NZ4_4
2016/21/N/NZ4/03694,NZ4_12
2016/21/N/NZ4/03807,NZ4_9
2016/21/N/NZ4/03825,NZ4_4
2016/21/N/NZ5/00227,NZ5_7
2016/21/N/NZ5/00227,NZ5_1
2016/21/N/NZ5/00508,NZ5_3
2016/21/N/NZ5/00508,NZ1_1
2016/21/N/NZ5/00508,NZ2_2
2016/21/N/NZ5/00511,NZ5_1
2016/21/N/NZ5/00511,NZ5_3
2016/21/N/NZ5/00511,NZ4_8
2016/21/N/NZ5/01423,NZ5_1
2016/21/N/NZ5/01439,NZ5_5
2016/21/N/NZ5/01439,NZ5_6
2016/21/N/NZ5/01439,ST5_9
2016/21/N/NZ5/01448,NZ5_3
2016/21/N/NZ5/01448,NZ3_7
2016/21/N/NZ5/01448,NZ4_4
2016/21/N/NZ5/01450,NZ5_3
2016/21/N/NZ5/01450,NZ5_5
2016/21/N/NZ5/01917,NZ3_1
2016/21/N/NZ5/01917,NZ3_14
2016/21/N/NZ5/01917,NZ5_1
2016/21/N/NZ5/01919,NZ5_4
2016/21/N/NZ5/01919,NZ5_9
2016/21/N/NZ5/01919,NZ1_4
2016/21/N/NZ5/01932,NZ5_3
2016/21/N/NZ5/01932,NZ5_7
2016/21/N/NZ5/01932,NZ4_12
2016/21/N/NZ5/02585,NZ5_7
2016/21/N/NZ5/02585,NZ5_3
2016/21/N/NZ5/02585,NZ3_1
2016/21/N/NZ6/01162,NZ6_1
2016/21/N/NZ6/01162,NZ6_4
2016/21/N/NZ6/01470,NZ6_1
2016/21/N/NZ6/01470,NZ6_3
2016/21/N/NZ6/01470,NZ6_5
2016/21/N/NZ6/01529,NZ6_1
2016/21/N/NZ6/01529,NZ6_4
2016/21/N/NZ6/01529,NZ6_8
2016/21/N/NZ7/02663,NZ7_14
2016/21/N/NZ7/02663,ST5_6
2016/21/N/NZ7/02695,ST5_6
2016/21/N/NZ7/02695,NZ7_14
2016/21/N/NZ7/02695,ST4_11
2016/21/N/NZ7/03094,NZ7_14
2016/21/N/NZ7/03265,NZ7_14
2016/21/N/NZ7/03265,NZ7_15
2016/21/N/NZ7/03265,NZ4_11
2016/21/N/NZ7/03344,NZ7_16
2016/21/N/NZ7/03344,NZ7_14
2016/21/N/NZ7/03344,NZ7_12
2016/21/N/NZ8/00936,NZ8_1
2016/21/N/NZ8/00936,NZ8_2
2016/21/N/NZ8/00959,NZ8_2
2016/21/N/NZ8/00959,NZ8_12
2016/21/N/NZ8/00959,NZ4_11
2016/21/N/NZ8/01369,NZ8_8
2016/21/N/NZ8/01369,NZ1_2
2016/21/N/NZ8/01369,NZ1_1
2016/21/N/NZ9/01331,NZ9_7
2016/21/N/NZ9/01331,NZ7_12
2016/21/N/NZ9/01331,NZ3_1
2016/21/N/NZ9/01526,NZ9_4
2016/21/N/NZ9/02309,NZ9_9
2016/23/N/NZ1/00010,NZ1_1
2016/23/N/NZ1/01138,NZ1_1
2016/23/N/NZ1/01138,NZ1_2
2016/23/N/NZ1/02965,NZ1_1
2016/23/N/NZ1/02965,NZ6_4
2016/23/N/NZ2/01163,NZ1_1
2016/23/N/NZ2/01163,NZ2_7
2016/23/N/NZ2/01163,NZ2_2
2016/23/N/NZ3/01550,NZ3_1
2016/23/N/NZ3/02927,NZ3_1
2016/23/N/NZ3/02927,NZ3_7
2016/23/N/NZ4/01746,NZ4_1
2016/23/N/NZ4/01746,NZ3_8
2016/23/N/NZ4/01746,NZ1_1
2016/23/N/NZ4/03224,NZ4_7
2016/23/N/NZ4/03224,NZ4_9
2016/23/N/NZ4/03224,NZ3_6
2016/23/N/NZ5/01416,NZ5_1
2016/23/N/NZ5/01416,NZ5_3
2016/23/N/NZ5/01416,NZ5_5
2016/23/N/NZ5/02575,NZ5_3
2016/23/N/NZ5/02575,NZ2_7
2016/23/N/NZ5/02575,NZ2_2
2016/23/N/NZ5/03284,NZ5_5
2016/23/N/NZ5/03284,NZ5_3
2016/23/N/NZ5/03284,NZ5_7
2016/23/N/NZ6/00565,NZ6_2
2016/23/N/NZ7/00442,NZ7_1
2016/23/N/NZ7/00442,NZ7_14
2016/23/N/NZ7/00442,NZ7_15
2016/23/N/NZ7/01892,NZ7_5
2016/23/N/NZ7/01892,NZ7_12
2016/23/N/NZ7/01906,NZ7_14
2016/23/N/NZ7/02479,HS6_1
2016/23/N/NZ7/02479,NZ7_3
2016/23/N/NZ7/02479,NZ7_4
2016/23/N/NZ7/02555,NZ7_4
2016/23/N/NZ7/02875,NZ2_4
2016/23/N/NZ7/02875,NZ7_1
2016/23/N/NZ7/02875,NZ7_14
2016/23/N/NZ8/02057,NZ8_11
2016/23/N/NZ8/02057,NZ2_1
2016/23/N/NZ8/02057,NZ8_4
2016/23/N/NZ9/00158,NZ9_8
2016/23/N/NZ9/00158,NZ9_9
2016/23/N/NZ9/00158,NZ9_6
2016/23/N/NZ9/01589,NZ9_3
2016/23/N/NZ9/01589,NZ8_2
2016/23/N/NZ9/01597,NZ9_3
2016/23/N/NZ9/02155,NZ9_2
2016/23/N/NZ9/02167,NZ9_8
2016/23/N/NZ9/02167,NZ9_11
2016/23/N/NZ9/02755,NZ9_3
2016/23/N/NZ9/02755,NZ8_2
2017/25/N/NZ1/00050,NZ1_10
2017/25/N/NZ1/00050,NZ6_7
2017/25/N/NZ1/00050,NZ1_11
2017/25/N/NZ1/01254,NZ1_1
2017/25/N/NZ1/01254,NZ3_1
2017/25/N/NZ1/01254,NZ1_2
2017/25/N/NZ1/02382,NZ1_3
2017/25/N/NZ1/02382,NZ1_1
2017/25/N/NZ1/02382,ST4_3
2017/25/N/NZ2/01909,NZ2_1
2017/25/N/NZ2/01909,NZ2_2
2017/25/N/NZ2/01909,NZ2_3
2017/25/N/NZ3/01886,NZ3_5
2017/25/N/NZ3/02943,NZ3_1
2017/25/N/NZ3/02943,NZ3_2
2017/25/N/NZ3/02943,NZ3_14
2017/25/N/NZ4/00250,NZ5_5
2017/25/N/NZ4/00250,NZ2_1
2017/25/N/NZ4/00250,NZ4_7
2017/25/N/NZ4/02073,NZ4_2
2017/25/N/NZ4/02073,NZ4_4
2017/25/N/NZ4/02760,NZ4_2
2017/25/N/NZ4/02760,NZ4_6
2017/25/N/NZ4/02760,NZ4_11
2017/25/N/NZ4/02914,NZ4_7
2017/25/N/NZ5/01651,NZ5_7
2017/25/N/NZ5/01651,NZ5_5
2017/25/N/NZ5/01651,NZ5_3
2017/25/N/NZ5/02474,NZ5_3
2017/25/N/NZ5/02474,NZ3_7
2017/25/N/NZ6/00142,NZ6_1
2017/25/N/NZ6/00142,NZ6_3
2017/25/N/NZ6/00142,NZ6_8
2017/25/N/NZ6/01763,NZ6_4
2017/25/N/NZ6/01763,NZ5_3
2017/25/N/NZ6/02372,NZ6_5
2017/25/N/NZ6/02372,NZ6_8
2017/25/N/NZ6/02372,NZ1_10
2017/25/N/NZ7/00035,NZ9_7
2017/25/N/NZ7/00035,NZ7_12
2017/25/N/NZ7/00035,NZ7_13
2017/25/N/NZ7/00544,NZ7_14
2017/25/N/NZ8/00822,NZ8_2
2017/25/N/NZ8/00822,NZ8_1
2017/25/N/NZ8/00822,NZ8_3
2017/25/N/NZ9/00087,NZ9_5
2017/25/N/NZ9/00087,NZ9_8
2017/25/N/NZ9/00087,NZ6_4
2017/25/N/NZ9/00704,NZ9_13
2017/25/N/NZ9/00704,NZ3_2
2017/25/N/NZ9/00704,NZ1_2
2017/25/N/NZ9/00919,NZ9_8
2017/25/N/NZ9/00919,NZ9_9
2017/25/N/NZ9/00919,NZ9_10
2017/25/N/NZ9/01159,NZ9_9
2017/25/N/NZ9/01406,NZ9_1
2017/25/N/NZ9/01473,NZ9_2
2017/25/N/NZ9/01941,NZ9_13
2017/25/N/NZ9/02564,NZ9_7
2017/25/N/NZ9/02944,NZ8_2
2017/25/N/NZ9/02944,NZ9_3
2017/25/N/NZ9/02944,NZ8_12
2017/27/N/NZ2/02571,NZ2_10
2017/27/N/NZ2/02571,NZ2_8
2017/27/N/NZ2/02571,NZ2_7
2017/27/N/NZ3/00434,NZ3_11
2017/27/N/NZ3/00434,NZ3_1
2017/27/N/NZ3/00991,NZ3_8
2017/27/N/NZ3/00991,NZ3_1
2017/27/N/NZ3/01987,NZ3_2
2017/27/N/NZ3/01987,NZ3_1
2017/27/N/NZ3/01987,NZ3_14
2017/27/N/NZ4/01995,NZ4_11
2017/27/N/NZ4/01995,NZ4_2
2017/27/N/NZ4/01995,NZ4_12
2017/27/N/NZ5/02625,NZ5_3
2017/27/N/NZ5/02625,NZ4_1
2017/27/N/NZ7/02335,NZ7_14
2017/27/N/NZ7/02370,NZ7_14
2017/27/N/NZ7/02675,NZ7_14
2017/27/N/NZ7/02675,NZ7_12
2017/27/N/NZ7/02675,NZ7_15
2017/27/N/NZ8/02813,NZ8_6
2017/27/N/NZ8/02813,NZ8_8
2017/27/N/NZ8/02813,NZ8_7
2017/27/N/NZ9/00266,NZ9_9
2017/27/N/NZ9/00266,NZ9_11
2017/27/N/NZ9/00266,NZ9_13
2017/27/N/NZ9/00907,NZ9_2
2017/27/N/NZ9/02135,NZ9_4
2017/27/N/NZ9/02135,NZ9_13
2017/27/N/NZ9/02135,NZ3_4
2017/27/N/NZ9/02160,NZ9_9
2017/27/N/NZ9/02160,NZ9_8
2018/29/N/NZ1/00497,NZ1_2
2018/29/N/NZ1/00497,NZ1_1
2018/29/N/NZ1/00497,NZ3_1
2018/29/N/NZ1/02085,NZ1_1
2018/29/N/NZ1/02896,NZ1_1
2018/29/N/NZ1/02896,NZ1_4
2018/29/N/NZ1/02896,NZ1_3
2018/29/N/NZ2/02454,NZ5_5
2018/29/N/NZ2/02454,NZ2_11
2018/29/N/NZ2/02454,NZ6_5
2018/29/N/NZ3/01754,NZ3_1
2018/29/N/NZ3/01754,NZ3_7
2018/29/N/NZ3/02682,NZ3_1
2018/29/N/NZ3/02682,NZ3_5
2018/29/N/NZ3/02682,NZ3_6
2018/29/N/NZ5/00520,NZ5_4
2018/29/N/NZ5/00520,NZ5_6
2018/29/N/NZ5/00520,NZ5_9
2018/29/N/NZ5/00643,NZ4_1
2018/29/N/NZ5/00643,NZ2_3
2018/29/N/NZ5/00643,NZ5_9
2018/29/N/NZ5/02022,NZ5_3
2018/29/N/NZ5/02022,NZ5_5
2018/29/N/NZ7/00183,NZ4_7
2018/29/N/NZ7/00183,NZ7_15
2018/29/N/NZ7/00183,NZ7_16
2018/29/N/NZ7/00991,NZ7_12
2018/29/N/NZ7/00991,NZ7_4
2018/29/N/NZ7/00991,NZ7_1
2018/29/N/NZ7/01918,NZ7_14
2018/29/N/NZ7/01918,ST5_16
2018/29/N/NZ7/01966,NZ7_14
2018/29/N/NZ8/00360,NZ8_12
2018/29/N/NZ8/00360,NZ8_1
2018/29/N/NZ8/00360,NZ8_2
2018/29/N/NZ9/00434,NZ9_9
2018/29/N/NZ9/00434,NZ9_10
2018/29/N/NZ9/00434,NZ9_8
2018/29/N/NZ9/00985,NZ1_9
2018/29/N/NZ9/00985,NZ9_8
2018/29/N/NZ9/01160,NZ9_7
2018/29/N/NZ9/01700,NZ9_7
2018/29/N/NZ9/01700,NZ5_1
2018/29/N/NZ9/01700,NZ4_11
2018/29/N/NZ9/02331,NZ9_2
2018/29/N/NZ9/02748,NZ9_7
2018/29/N/NZ9/02748,NZ7_15
2018/29/N/NZ9/02748,ST4_3
2018/31/N/NZ1/02507,NZ1_11
2018/31/N/NZ2/02655,NZ2_2
2018/31/N/NZ2/02655,NZ9_2
2018/31/N/NZ2/02655,NZ2_7
2018/31/N/NZ3/01494,NZ3_5
2018/31/N/NZ3/01494,NZ3_1
2018/31/N/NZ3/02625,NZ1_2
2018/31/N/NZ3/02625,NZ3_7
2018/31/N/NZ3/02625,NZ3_1
2018/31/N/NZ4/01248,NZ4_1
2018/31/N/NZ4/01248,NZ4_6
2018/31/N/NZ4/01248,NZ4_7
2018/31/N/NZ4/03787,NZ4_12
2018/31/N/NZ5/00400,NZ5_3
2018/31/N/NZ5/00400,NZ5_4
2018/31/N/NZ5/00400,NZ5_9
2018/31/N/NZ5/01046,NZ5_3
2018/31/N/NZ5/01046,NZ5_7
2018/31/N/NZ5/01286,NZ5_3
2018/31/N/NZ5/01286,NZ5_7
2018/31/N/NZ5/01286,NZ2_2
2018/31/N/NZ5/03344,NZ5_7
2018/31/N/NZ7/01252,NZ7_15
2018/31/N/NZ7/01252,NZ7_2
2018/31/N/NZ7/01252,NZ7_16
2018/31/N/NZ7/01528,NZ7_12
2018/31/N/NZ7/01528,NZ7_14
2018/31/N/NZ7/02260,NZ7_12
2018/31/N/NZ7/02260,NZ7_14
2018/31/N/NZ7/02260,NZ7_16
2018/31/N/NZ7/03242,NZ7_14
2018/31/N/NZ7/03242,NZ4_11
2018/31/N/NZ7/03242,NZ4_6
2018/31/N/NZ8/01325,NZ8_12
2018/31/N/NZ8/01325,NZ8_1
2018/31/N/NZ8/01325,NZ8_2
2018/31/N/NZ8/02788,NZ8_1
2018/31/N/NZ8/02788,NZ8_9
2018/31/N/NZ8/02788,NZ8_4
2018/31/N/NZ9/00544,NZ9_2
2018/31/N/NZ9/00959,NZ9_2
2018/31/N/NZ9/01589,NZ9_2
2018/31/N/NZ9/01589,NZ9_7
2018/31/N/NZ9/02430,NZ9_1
2018/31/N/NZ9/02430,NZ9_13
2018/31/N/NZ9/03336,NZ9_8
2018/31/N/NZ9/03846,NZ9_6
2018/31/N/NZ9/03846,NZ8_2
2018/31/N/NZ9/03846,ST10_16
2011/01/N/ST3/00413,ST3_18
2011/01/N/ST3/00413,ST3_17
2011/01/N/ST3/00413,ST3_11
2011/01/N/ST2/00415,ST2_1
2011/01/N/ST2/00415,ST2_11
2011/01/N/ST2/00415,ST2_2
2011/01/N/ST5/02563,ST5_14
2011/01/N/ST5/02563,ST5_16
2011/01/N/ST5/02563,ST4_3
2011/01/N/ST5/02557,ST5_20
2011/01/N/ST5/02557,ST5_23
2011/01/N/ST4/03866,ST4_1
2011/01/N/ST4/03866,ST4_3
2011/01/N/ST4/03866,ST4_4
2011/01/N/ST4/03178,ST4_6
2011/01/N/ST10/06977,ST10_8
2011/01/N/ST10/06977,ST10_11
2011/01/N/ST5/05612,ST5_9
2011/01/N/ST5/05612,ST5_8
2011/01/N/ST5/02011,ST5_18
2011/01/N/ST10/05954,ST10_3
2011/01/N/ST2/04042,ST2_2
2011/01/N/ST10/07531,ST10_5
2011/01/N/ST10/07531,ST10_14
2011/01/N/ST10/07531,ST10_15
2011/01/N/ST6/05231,ST6_9
2011/01/N/ST6/05231,ST6_10
2011/01/N/ST10/07710,ST10_15
2011/01/N/ST10/07710,ST10_7
2011/01/N/ST10/07710,ST10_2
2011/01/N/ST5/02510,ST5_1
2011/01/N/ST5/02510,ST5_10
2011/01/N/ST5/02510,ST5_6
2011/01/N/ST6/04174,ST6_8
2011/01/N/ST6/04174,ST6_6
2011/01/N/ST3/04492,ST3_5
2011/01/N/ST3/04492,ST3_12
2011/01/N/ST3/04492,ST3_8
2015/19/N/ST10/01628,ST10_8
2015/19/N/ST10/01628,ST10_15
2011/01/N/ST10/00604,ST10_5
2011/01/N/ST10/02683,ST10_9
2011/01/N/ST10/02683,ST10_11
2011/01/N/ST10/02683,ST10_4
2011/01/N/ST10/06524,ST10_8
2011/01/N/ST1/01839,ST1_8
2011/01/N/ST1/01839,ST1_13
2011/01/N/ST1/05960,ST1_13
2011/01/N/ST4/03330,ST4_6
2011/01/N/ST4/03330,ST5_9
2011/01/N/ST4/03330,ST4_8
2011/01/N/ST4/03352,ST4_6
2011/01/N/ST4/03352,ST5_9
2011/01/N/ST4/03352,ST5_3
2011/01/N/ST5/03249,ST5_12
2011/01/N/ST5/03249,ST5_2
2011/01/N/ST5/05542,ST5_19
2011/01/N/ST5/05542,ST5_24
2011/01/N/ST5/05542,ST5_25
2011/01/N/ST6/05976,ST6_10
2011/01/N/ST6/05976,NZ2_10
2011/01/N/ST6/05976,ST6_9
2011/01/N/ST6/07035,ST6_8
2011/01/N/ST7/02049,ST7_10
2011/01/N/ST7/02070,ST7_10
2011/01/N/ST7/02070,ST7_4
2011/01/N/ST7/02070,ST7_3
2011/01/N/ST7/02995,ST7_8
2011/01/N/ST7/03383,ST7_10
2011/01/N/ST7/03383,ST6_8
2011/01/N/ST7/05242,ST6_1
2011/01/N/ST7/05242,ST7_5
2011/01/N/ST7/05940,ST7_10
2011/01/N/ST7/05940,ST6_4
2011/01/N/ST7/06625,ST7_11
2011/01/N/ST7/06779,ST7_11
2011/01/N/ST8/02413,ST8_3
2011/01/N/ST8/02525,ST8_1
2011/01/N/ST8/02525,ST8_13
2011/01/N/ST8/02534,ST8_3
2011/01/N/ST8/02534,ST8_4
2011/01/N/ST8/02534,ST8_13
2011/01/N/ST8/02571,ST8_6
2011/01/N/ST8/04375,ST8_9
2011/01/N/ST8/04636,ST8_5
2011/01/N/ST8/04636,ST8_4
2011/01/N/ST8/05181,ST8_10
2011/01/N/ST8/06900,ST8_4
2011/01/N/ST8/06900,ST8_5
2011/01/N/ST8/06904,ST8_9
2011/01/N/ST8/06904,ST8_8
2011/01/N/ST8/06904,ST5_25
2011/01/N/ST8/07368,ST8_9
2011/01/N/ST8/07685,ST8_1
2011/01/N/ST8/07685,ST8_9
2011/01/N/ST8/07755,ST8_1
2011/01/N/ST8/07755,ST8_9
2011/01/N/ST8/07786,ST8_5
2011/01/N/ST8/07786,ST6_9
2011/03/N/ST1/00111,ST1_11
2011/03/N/ST1/00111,ST1_18
2011/03/N/ST1/00111,ST1_9
2011/03/N/ST1/00607,ST1_13
2011/03/N/ST3/02353,ST3_10
2011/03/N/ST3/02353,ST3_12
2011/03/N/ST3/02353,ST3_13
2011/03/N/ST3/02938,ST3_7
2011/03/N/ST3/02938,ST5_4
2011/03/N/ST3/02938,ST5_1
2011/03/N/ST3/02950,ST3_7
2011/03/N/ST3/02950,ST3_1
2011/03/N/ST3/02989,ST3_5
2011/03/N/ST3/02989,ST3_8
2011/03/N/ST3/02989,ST3_11
2011/03/N/ST4/00750,ST4_2
2011/03/N/ST4/00750,ST5_21
2011/03/N/ST4/00750,ST5_10
2011/03/N/ST4/01290,ST4_13
2011/03/N/ST4/01290,ST4_17
2011/03/N/ST4/01712,ST4_9
2011/03/N/ST4/01712,ST4_11
2011/03/N/ST4/01712,ST4_13
2011/03/N/ST4/01721,ST4_4
2011/03/N/ST4/01721,ST4_15
2011/03/N/ST4/01721,ST4_3
2011/03/N/ST4/02957,ST3_12
2011/03/N/ST4/02957,ST3_14
2011/03/N/ST4/02957,ST5_10
2011/03/N/ST5/04443,ST5_3
2011/03/N/ST5/04690,ST5_1
2011/03/N/ST5/04690,ST5_3
2011/03/N/ST5/04690,ST5_18
2011/03/N/ST5/04725,ST5_16
2011/03/N/ST5/04725,ST5_23
2011/03/N/ST5/04772,ST5_18
2011/03/N/ST5/04772,ST5_3
2011/03/N/ST5/04772,ST5_6
2011/03/N/ST5/04785,ST8_8
2011/03/N/ST5/04785,ST5_1
2011/03/N/ST5/04785,ST5_8
2011/03/N/ST5/04844,ST5_24
2011/03/N/ST5/04844,ST5_2
2011/03/N/ST8/02822,ST8_1
2011/03/N/ST8/03904,ST8_6
2011/03/N/ST8/03904,ST8_5
2011/03/N/ST8/04084,ST5_13
2011/03/N/ST8/04084,ST5_18
2011/03/N/ST8/04084,ST4_17
2011/03/N/ST8/04912,ST8_1
2011/03/N/ST8/05315,ST8_5
2011/03/N/ST8/05523,ST8_5
2011/03/N/ST8/05955,ST8_8
2011/03/N/ST8/06184,ST8_8
2012/05/N/ST10/02761,ST10_11
2012/05/N/ST10/02761,ST10_8
2012/05/N/ST10/02761,ST10_17
2012/05/N/ST1/02835,ST1_5
2012/05/N/ST1/02860,ST1_11
2012/05/N/ST1/02860,ST1_16
2012/05/N/ST1/03115,ST1_18
2012/05/N/ST1/03115,ST1_11
2012/05/N/ST2/02698,ST2_1
2012/05/N/ST2/02698,ST2_11
2012/05/N/ST2/02698,ST2_15
2012/05/N/ST2/02757,ST2_2
2012/05/N/ST3/03087,ST3_19
2012/05/N/ST4/00211,ST4_6
2012/05/N/ST4/00214,ST4_1
2012/05/N/ST4/00214,ST4_14
2012/05/N/ST4/00226,ST4_3
2012/05/N/ST4/00226,ST4_13
